text,label
"สมาชิกใหม่รับเครดิตฟรี 1200 บาท เพียงลงทะเบียนและยืนยันเบอร์",spam
"บัญชีพร้อมเพย์ของคุณมีความเสี่ยง โปรดยืนยัน PIN ผ่าน shorturl.at/pin102095 ภายในวันนี้",phishing
"เรียนลูกค้า ออมสิน กรุณาอัปเดตข้อมูล KYC ผ่านลิงก์ s.id/kyc101837 เพื่อหลีกเลี่ยงการระงับบริการ",phishing
"ใบเสร็จค่าบริการ แพ็กเกจมือถือ ประจำเดือนถูกส่งเข้าอีเมลของคุณแล้ว",legitimate
"แจ้งเตือนประชุมทีมวันพรุ่งนี้ เวลา 08:30 น. ห้องประชุม C",legitimate
"โปรโมชันแรง แพ็กเกจท่องเที่ยว ลดสูงสุด 70% วันนี้วันสุดท้าย คลิกดูรายละเอียด",spam
"พัสดุจาก Kerry ตกค้าง ชำระค่าธรรมเนียม 499 บาทที่ rebrand.ly/pay103972",scam
"พบการเข้าสู่ระบบผิดปกติใน Mobile Banking โปรดกรอก OTP ที่ rebrand.ly/verify103020 ทันที",phishing
"ร้านของเราจัดดีลพิเศษสำหรับ แพ็กเกจมือถือ สมัครวันนี้รับส่วนลดทันที",spam
"แจ้งเตือนจาก กรุงศรี: หากไม่ยืนยันข้อมูลส่วนตัวใน 30 นาที บัญชีจะถูกล็อก shorturl.at/k100057",phishing
"พบการเข้าสู่ระบบผิดปกติใน แอปธนาคาร โปรดกรอก OTP ที่ s.id/verify103593 ทันที",phishing
"แคมเปญเดือนนี้ ซื้อ 1 แถม 1 เฉพาะลูกค้าใหม่เท่านั้น",spam
"ระบบจะปิดปรับปรุงวันที่ 02/06/2026 เวลา 19:00 - 14:30 น.",legitimate
"คอร์สออนไลน์ใหม่ ลดราคา 40% สำหรับ 100 คนแรก",spam
"ยืนยันการชำระเงินสำเร็จ ยอด 1500 บาท เมื่อ 25/05/2026",legitimate
"คุณได้รับสิทธิ์เงินช่วยเหลือ 80,000 บาท กรุณาโอนค่าดำเนินการ 299 บาทก่อน",scam
"บัญชีพร้อมเพย์ของคุณมีความเสี่ยง โปรดยืนยัน PIN ผ่าน bit.ly/pin104173 ภายในวันนี้",phishing
"ลงทุนวันนี้ รับผลตอบแทน 20% ต่อเดือน ถอนกำไรได้ทุกวัน",scam
"ระบบจะปิดปรับปรุงวันที่ 10/06/2026 เวลา 19:00 - 11:00 น.",legitimate
"แคมเปญเดือนนี้ ซื้อ 1 แถม 1 เฉพาะลูกค้าใหม่เท่านั้น",spam
"ร้านของเราจัดดีลพิเศษสำหรับ ค่าน้ำไฟ สมัครวันนี้รับส่วนลดทันที",spam
"อนุมัติสินเชื่อด่วนวงเงิน 200,000 บาท ไม่เช็กบูโร ทักไลน์ด่วนตอนนี้",scam
"นัดหมายตรวจสุขภาพประจำปี วันที่ 18/05/2026 เวลา 19:00 น.",legitimate
"คุณได้รับสิทธิ์เงินช่วยเหลือ 200,000 บาท กรุณาโอนค่าดำเนินการ 49 บาทก่อน",scam
"บัญชี ออมสิน ของคุณถูกระงับชั่วคราว กรุณายืนยันตัวตนผ่าน bit.ly/auth100745 ภายใน 48 ชม.",phishing
"ดีลพิเศษส่งฟรีทุกออเดอร์ เมื่อซื้อครบ 300 บาท",spam
"อนุมัติสินเชื่อด่วนวงเงิน 50,000 บาท ไม่เช็กบูโร ทักไลน์ด่วนตอนนี้",scam
"แจ้งเตือนจาก กรุงเทพ: หากไม่ยืนยันข้อมูลส่วนตัวใน 45 นาที บัญชีจะถูกล็อก tinyurl.com/k100695",phishing
"ระบบตรวจพบธุรกรรมเสี่ยง โปรดยืนยันรหัสผ่านที่ cutt.ly/secure102528 ก่อนถูกระงับ",phishing
"ลงทุนวันนี้ รับผลตอบแทน 20% ต่อเดือน ถอนกำไรได้ทุกวัน",scam
"กลุ่มปิดหุ้นวงใน กำไรการันตี สมัครสมาชิกเพียง 299 บาท",scam
"ระบบตรวจพบธุรกรรมเสี่ยง โปรดยืนยันรหัสผ่านที่ cutt.ly/secure101171 ก่อนถูกระงับ",phishing
"ร้านของเราจัดดีลพิเศษสำหรับ อินเทอร์เน็ต สมัครวันนี้รับส่วนลดทันที",spam
